9,5,5,5,5,5,5,5,5,5,5,5,5,5,13,1,1,20,1,1,14,5,5,5,5,5,5,5,5,5,5,5,5,5,10
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,19,17,17,17,17,17,18,4,1,1,1,1,16,6,6,6,6,6,6,6,15,1,1,1,1,4,19,17,17,17,17,17,18,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,19,17,17,17,17,17,18,4,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,4,19,17,17,17,17,17,18,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,19,17,17,17,17,17,18,4,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,4,19,17,17,17,17,17,18,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,30,1,1,1,1,1,1,1,1,1,1,1,8,3,3,3,3,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,28,8
7,19,17,17,17,17,17,18,4,1,1,1,1,14,5,5,5,5,5,5,5,13,1,1,1,1,4,19,17,17,17,17,17,18,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
11,6,6,6,6,6,6,6,6,6,6,6,6,6,15,19,17,17,17,18,16,6,6,6,6,6,6,6,6,6,6,6,6,6,12
