9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10
7,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,19,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,8
7,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,1,27,27,27,27,1,1,1,1,20,1,1,1,1,27,27,27,27,1,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,28,16,6,6,15,30,1,1,1,20,1,1,1,28,16,6,6,15,30,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,28,8,9,10,7,30,1,1,1,20,1,1,1,28,8,9,10,7,30,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,28,8,11,12,7,30,1,1,1,20,1,1,1,28,8,11,12,7,30,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,28,14,5,5,13,30,1,1,1,20,1,1,1,28,14,5,5,13,30,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,1,29,29,29,29,1,1,1,1,20,1,1,1,1,29,29,29,29,1,1,1,1,20,1,1,1,8
13,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,14
1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1
1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1
1,1,1,1,20,19,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20,1,1,1,1
1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1
1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1
15,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,16
7,1,1,1,20,1,1,1,1,27,27,27,27,1,1,1,1,20,1,1,1,1,27,27,27,27,1,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,28,16,6,6,15,30,1,1,1,20,1,1,1,28,16,6,6,15,30,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,28,8,9,10,7,30,1,1,1,20,1,1,1,28,8,9,10,7,30,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,28,8,11,12,7,30,1,1,1,20,1,1,1,28,8,11,12,7,30,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,28,14,5,5,13,30,1,1,1,20,1,1,1,28,14,5,5,13,30,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,1,29,29,29,29,1,1,1,1,20,1,1,1,1,29,29,29,29,1,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,8
7,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,8
7,19,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
7,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,8
11,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12
